Input voltage, Input current, Input Power, Test Motor Temperature, Test motor FET temp, Test motor q-axis current, Test motor d-axis current, Output Torque, Output Speed, Output Power, Output Efficiency, Absorber Motor Temperature, Absorber motor FET temp, Absorber q-axis current, Absorber d-axis current
V, mA, W, Deg C, Deg C, A, A, N.mm, rad.s, W, %, Deg C, Deg C, A, A
56.0656795501709, 105.4, 5.904469457244874, -2145386365, 32.46703834533692, -0.07894574105739594, -0.10563715249300003, 105.4, 0.03834952203780995, -0.07085074100459447, 0.0008643292198992808, -239535249, 32.52376747131348, 0.08691351041197777, -0.0013522733002901076
56.02741012573242, 111.2, 6.231268684387207, -2145386365, 32.65596809387207, -0.414935864508152, 0.11320153065025806, 111.4, 10.440658160673353, 0.7109714218782889, 0.009776301771237957, -239535249, 32.656002044677734, -0.5017247527837754, 0.032381149008870125
56.03812522888184, 120.8, 6.76097505645752, -2145386365, 32.747062301635744, -0.39551359713077544, 0.011150416731834412, 121, 20.756679034105694, 0.5060027734467991, 0.005225045958818539, -239535249, 32.73453254699707, -0.6517919093370438, -0.08935352340340615
56.05955581665039, 132.1, 7.397005076599121, -2145386365, 32.68427085876465, -0.4473319798707962, -0.10603703707456588, 131.8, 31.48495866740901, 0.8111307678132693, 0.005581481175731976, -239535249, 32.69367713928223, -0.3223444275557995, -0.04847170040011406
56.04424858093262, 143.7, 8.080485482788086, -2145386365, 32.66227989196777, -0.3464592292904854, -0.09291099905967712, 144, 41.79139208601566, 4.814935940601311, 0.05759331014193556, -239535249, 32.68428497314453, -0.3199659138917923, 0.03188572376966477
56.073332977294925, 159.4, 8.934915479278565, -2145386365, 32.60253982543945, -0.31909358575940133, -0.13942994996905328, 159.2, 52.3854498984071, 5.319807634063177, 0.06544914672649027, -239535249, 32.61195755004883, -0.5027886807918549, 0.027634180337190627
56.04884147644043, 176.6, 9.887525340270995, -2145386365, 32.548958969116214, -0.5711496368050575, -0.10002047568559647, 176.8, 62.70147069693804, 6.933708870132982, 0.07016657483701484, -239535249, 32.50800323486328, -0.5610785320401191, 0.004090710729360581
56.05343322753906, 196.1, 10.993884801101684, -2145386365, 32.3818660736084, -0.27481834404170513, 0.2612683858722448, 196.4, 73.08460315493896, 6.279082423893663, 0.05425853543884824, -239535249, 32.40081443786621, -0.5497573181986809, -0.016331683471798898
56.0335334777832, 217, 12.15961499633789, -2145386365, 32.28705406188965, -0.5078312218189239, -0.1306167021393776, 217.2, 83.68824535119846, 10.13646907235453, 0.08274622427342412, -239535249, 32.31551170349121, -0.2618353649973869, 0.322211366891861
56.04424858093262, 238, 13.324417485046387, -2145386365, 32.17307052612305, -0.3392473518848419, 0.13196415156126023, 238, 94.19601374821511, 9.21016504719285, 0.07558405923367499, -239535249, 32.17308464050293, -0.4034878045320511, 0.028207236528396608
56.01822509765625, 258, 14.469441230010986, -2145386365, 32.08113403320313, -0.622430831193924, -0.22309330888092518, 258.3, 104.72296289719277, 11.03224727771355, 0.07341778488307575, -239535249, 32.04620227813721, -0.5395234823226929, -0.0141853928565979
56.03047218322754, 281.4, 15.758800427627564, -2145386365, 31.988962173461914, -0.44560990631580355, -0.042054508626461026, 281.4, 115.28825557375512, 12.786977554269097, 0.08048196759207576, -239535249, 31.976274299621583, -0.631413248181343, -0.04401128925383091
56.01516418457031, 304.2, 17.039813557434083, -2145386365, 31.842622375488283, -0.4358843736350536, -0.34748843014240266, 304, 125.85354825031749, 13.197930937835155, 0.0649361028403433, -239535249, 31.839447212219238, -0.34006754867732525, 0.11189532298594713
56.01516456604004, 331.6, 18.554312656021118, -2145386365, 31.75650234222412, -0.7315561830997467, 0.10328227877616883, 331, 136.30379236778842, 16.182415359591143, 0.08650953456369373, -239535249, 31.734172439575197, -0.14369627833366394, 0.4140258774161339
56.018225860595706, 354, 19.84293217353821, -2145386365, 31.631920433044435, -0.5141477108001709, 0.07850534021854401, 353.9, 146.52393936707648, 15.966517036027604, 0.08284009690861983, -239535249, 31.676711082458496, -0.3457368552684784, 0.04493075311183929
56.01363334655762, 381.6, 21.39603225517273, -2145386365, 31.548775482177735, -0.45810907185077665, 0.007296435534954071, 382.4, 157.15634370310883, 21.89743360577119, 0.09608930764078934, -239535249, 31.555123329162598, -0.46504496932029726, 0.1585380956530571
56.02281799316406, 405.6, 22.729071615219116, -2145386365, 31.449406623840332, -0.6084638178348541, 0.02095606252551079, 406.1, 167.56823830088263, 21.479989365859836, 0.09313183308176574, -239535249, 31.452609825134278, -0.6597142934799194, -0.17733615189790725
56.02587890625, 437.6, 24.461854028320314, -2145386365, 31.38200988769531, -0.4646988019347191, -0.1386058121919632, 436.9, 178.00889503842927, 29.647287033557355, 0.12112007343573664, -239535249, 31.382013511657714, -0.5585272580385208, 0.24610235989093782
56.01057167053223, 458.3, 25.72351396331787, -2145386365, 31.295240592956542, -0.4897537246346474, 0.28897719383239745, 457.9, 188.63171199453734, 15.895541367636188, 0.07429750068758123, -239535249, 31.30168743133545, -0.5051729679107666, 0.2567697882652283
56.022817611694336, 483.7, 27.06392561416626, -2145386365, 31.221238899230958, -0.633698484301567, 0.22981707826256753, 483.3, 198.88062113359828, 22.134059395322602, 0.0818543489434016, -239535249, 31.22124481201172, -0.30815878212451936, 0.42051002383232117
56.04271774291992, 510.9, 28.62747771759033, -2145386365, 31.163253593444825, -0.4654921665787697, -0.18220216482877732, 511.4, 209.52262483377984, 20.175732562520924, 0.07212528818943464, -239535249, 31.16323642730713, -0.39836206138134, 0.5413949429988861
56.00597953796387, 544.9, 30.53477311553955, -2145386365, 31.05034694671631, -0.1706916719675064, -0.02142547070980072, 545.1, 219.73318445314362, 26.248322028764317, 0.07838334205654339, -239535249, 31.060022926330568, -0.5569606065750122, -0.30236833095550536
56.012102127075195, 575.8, 32.27797767295837, -2145386365, 30.979263305664062, -0.5920074447989464, 0.10426917970180512, 576.1, 230.06838001152315, 21.03424396298188, 0.06566289593918495, -239535249, 30.963050270080565, -0.8134963572025299, 0.39004015624523164
56.01210250854492, 601.9, 33.76431162910461, -2145386365, 30.914524650573732, -0.926788991689682, 0.16869731470942498, 601.7, 240.93088146573834, 1.913976780535441, 0.005829480942856723, -239535249, 30.911321258544923, -0.3923673264682293, -0.359229177236557
55.970772171020506, 639.2, 35.71784827346802, -2145386365, 30.891899490356444, -0.16057059913873672, 0.15189673230051995, 637.2, 251.3619508233607, 27.446140269886556, 0.07677713414657591, -239535249, 30.878951263427734, -0.6001699596643448, -0.04304214864969254
55.99832611083984, 654.5, 36.63238972702026, -2145386365, 30.771974563598633, -0.6928473383188247, -0.7475269675254822, 653.3, 262.0231172991659, 19.199334060203828, 0.052733194931110984, -239535249, 30.80116424560547, -0.36557924598455427, -0.17195449471473695
55.973833847045896, 691.4, 38.68867707023621, -2145386365, 30.771920204162598, -0.1355036497116089, -0.32697831392288207, 686.4, 272.37748761739397, 32.804910675610046, 0.08772461772367261, -239535249, 30.746017837524413, -0.5516741007566452, 0.39514399766922
56.00904083251953, 724.7, 40.55546564903259, -2145386365, 30.716795349121092, -0.60157760232687, -0.17455694675445557, 725.2, 282.9619550538049, 15.056233630577433, 0.045834087258798326, -239535249, 30.694050788879395, -0.13553960770368575, 0.21270102858543397
55.97995719909668, 746.8, 41.798344676208494, -2145386365, 30.674564933776857, -0.5625681519508362, -0.03797062635421753, 750.7, 293.0862282538501, 17.02778255085917, 0.04049759020403018, -239535249, 30.70704040527344, -0.6676979474723339, 0.19819905161857604
55.993733978271486, 802.6, 45.004562062835696, -2145386365, 30.661559104919434, -0.3547876805067062, -0.008095945417881011, 803.5, 303.6419335504882, 5.0784067840272415, 0.011200690222254733, -239535249, 30.60951671600342, -0.3448331505060196, -0.30926152467727663
56.00597991943359, 836.2, 46.83368858528137, -2145386365, 30.557427978515626, -0.22779369354248047, 0.4421046875417233, 835.3, 314.0921776679591, 31.55975881595442, 0.06058756124661071, -239535249, 30.583477592468263, -1.3160207718610764, -0.4021334141492844
55.97842636108398, 857, 47.67102827606201, -2145386365, 30.55093288421631, -0.6030976295471191, -0.4820484459400177, 846.2, 324.7149946240672, 18.842989958857558, 0.042332485994311164, -239535249, 30.563946151733397, -0.6958241850137711, -0.5865545988082885
56.00138702392578, 922.2, 51.7792262588501, -2145386365, 30.511802673339844, -0.06891857385635376, -0.28725433349609375, 922.2, 335.13647660176525, 16.064451961365567, 0.028137441652034828, -239535249, 30.534639739990233, -0.701773738861084, -0.4382201075553894
55.9814868927002, 910.4, 50.50785717124939, -2145386365, 30.505307769775392, -0.45896961688995364, 0.351740725338459, 904.8, 345.9318663965105, 28.469256878549047, 0.05730267082801387, -239535249, 30.47268466949463, -0.31226199567317964, -0.9361144632101059
55.99679527282715, 999.9, 56.00816133079529, -2145386365, 30.518342781066895, -0.11410022377967835, 0.17657939195632935, 992.9, 356.06572697648, 18.41825928743372, 0.025293475991556215, -239535249, 30.50530433654785, -0.39195442497730254, -0.6572938829660415
55.96771087646484, 970, 54.23199099502563, -2145386365, 30.446603965759277, -0.2639302209019661, -0.17732923924922944, 974.4, 366.7173060723609, 27.866747421189185, 0.05152587539470032, -239535249, 30.498779678344725, -0.9058166980743408, -0.06392199099063874
55.97842597961426, 994.7, 55.6492614692688, -2145386365, 30.46942253112793, -0.16042860150337218, 0.06314396560192108, 985.7, 376.9278656917247, 41.34184905963173, 0.0801147141419816, -239535249, 30.443330764770508, -0.46042214035987855, 0.2458496183156967
55.979956817626956, 1027.2, 57.477105916213986, -2145386365, 30.44660758972168, -0.2803207471966743, 0.08460724949836732, 1014.7, 387.4643962285142, 44.80008425379159, 0.07989940267114748, -239535249, 30.4368034362793, -0.061059179902076724, 0.4304191589355469
55.947810363769534, 1121.1, 62.4419430644989, -2145386365, 30.440085029602052, -0.6563362568616867, 0.16117009222507478, 1122, 397.9529898656823, 50.02758422482962, 0.07967020166577356, -239535249, 30.5020471572876, -0.3426829904317856, 0.06825614869594573
55.970772171020506, 1151.1, 64.57604659843444, -2145386365, 30.45638484954834, -0.6334419548511505, -0.47518659830093385, 1162.5, 408.3457336720573, 29.363319877671163, 0.04673047400567453, -239535249, 30.43682117462158, -0.23853837996721267, -1.2091840505599976
55.96617965698242, 1193.6, 66.80419673118591, -2145386365, 30.469444465637206, -0.39358613193035125, -0.6856216430664063, 1186.4, 418.9877253880139, 41.83687640921652, 0.05394313714704936, -239535249, 30.449873542785646, -0.21709981486201285, 0.3248403012752533
55.95546455383301, 1220.3, 67.99854261894227, -2145386365, 30.446603965759277, -0.4410600870847702, -0.30903456807136537, 1215.2, 429.342095706242, 55.358247328003834, 0.08553751212993238, -239535249, 30.479214668273926, -0.1393992394208908, 0.07708842158317566
55.961587524414064, 1248.2, 69.76708484954834, -2145386365, 30.469435119628905, -0.4503771409392357, 0.13446106463670732, 1241.6, 439.8882136229558, 51.83581465437576, 0.08183435566991008, -239535249, 30.436828422546387, -0.3788780391216278, -0.13863331079483032
55.96771049499512, 1305.8, 72.88548741645813, -2145386365, 30.492264556884766, 0.3810049772262573, -0.8458691000938415, 1302, 450.30969560065387, 60.870185746556686, 0.08358981894664695, -239535249, 30.498765563964845, -0.04482909142971039, -0.9893089443445205
55.941687774658206, 1342, 75.18816873054504, -2145386365, 30.485740089416502, -0.5518507570028305, 0.3877423666417599, 1341.2, 460.85581351736766, 28.79800915720875, 0.03156775458658522, -239535249, 30.469431686401368, -0.05378404557704926, -0.5013463437557221
55.975364685058594, 1373.2, 76.78224522705078, -2145386365, 30.498776626586913, 0.1918515682220459, -0.42556058168411254, 1368.1, 471.4882178534, 54.2024304875288, 0.07870284378030039, -239535249, 30.49552993774414, -0.6944946646690369, 0.5498758897185325
55.924849319458005, 1425.8, 79.57418798408509, -2145386365, 30.54115982055664, 0.35719562619924544, -0.07963359355926514, 1418.9, 481.52620463412666, 34.57216255570781, 0.04304388482449789, -239535249, 30.518310165405275, 0.0605717159807682, -0.0005669176578521728
55.941687393188474, 1462.3, 81.79785222740173, -2145386365, 30.52483215332031, -0.35536259710788726, 0.7656710982322693, 1461.4, 492.0531477909919, 71.86739999860022, 0.08657171538792427, -239535249, 30.550920486450195, 0.3001413345336914, -0.37417717576026915
55.92178802490234, 1511.4, 84.44436914253235, -2145386365, 30.550915718078613, -0.3422379672527313, -0.37052343487739564, 1511.5, 502.56091618800855, 67.83387368379474, 0.0774326821482658, -239535249, 30.54438724517822, -0.13437032997608184, -0.2604250408709049
55.92178802490234, 1557.1, 87.21838672561645, -2145386365, 30.62904300689697, 0.27281022593379023, 0.4211332857608795, 1560.9, 513.0686845850252, 63.322483567454654, 0.07482580784738391, -239535249, 30.629039573669434, -0.0028096497058868407, 0.7965285241603851
55.94627990722656, 1609.7, 89.7094813632965, -2145386365, 30.642046165466308, 0.029212409257888795, 0.28132309317588805, 1601.6, 523.7106763009817, 57.18751847320054, 0.06269570170236499, -239535249, 30.629032325744628, -0.6008128475397825, 0.13204725980758666
55.908011245727536, 1614.9, 90.54718125114441, -2145386365, 30.671313095092774, 0.4809558838605881, 0.19841268062591552, 1613, 534.1225708987556, 56.26007350189097, 0.06490489468421819, -239535249, 30.651804542541505, -0.03964400291442871, -1.0464920669794082
55.89423446655273, 1654.8, 92.69619674491882, -2145386365, 30.6420036315918, -0.40422659516334536, -0.22222274243831636, 1661.7, 544.486528596908, 68.75380154523873, 0.07785473279095022, -239535249, 30.645312881469728, 0.049141043424606325, 0.4946443259716034
55.917195892333986, 1697.8, 94.74541296195984, -2145386365, 30.707045555114746, 0.030883117020130156, -0.010807639360427857, 1696, 554.8792484348331, 68.2198322573702, 0.06694357325225737, -239535249, 30.671318817138673, -0.20260086059570312, 0.8467797756195068
55.91566505432129, 1739.5, 97.32248315963746, -2145386365, 30.768701362609864, 0.37754136621952056, 0.532021576166153, 1738.1, 565.3390799322284, 66.26206023665736, 0.06992077784599336, -239535249, 30.75250244140625, -0.461297607421875, 0.35147458910942075
55.909542083740234, 1790.5, 100.23760435295105, -2145386365, 30.7752103805542, 0.10196872949600219, 0.6476642936468124, 1793.9, 576.115294967125, 89.4496868953865, 0.09005503238016703, -239535249, 30.820633125305175, -0.5431808888912201, -1.0045931875705718
55.923318481445314, 1843.9, 103.23370100021363, -2145386365, 30.87894172668457, 0.03162961006164551, 0.4428239375352859, 1846.7, 586.4409031455803, 144.64973106483228, 0.1465697006485479, -239535249, 30.849785232543944, -0.4882864236831665, -0.5636401534080505
55.89576530456543, 1890.6, 105.58650039634705, -2145386365, 30.904856872558593, 0.3858707457780838, -0.5286838352680207, 1889.9, 596.9294967827483, 91.17881867699504, 0.08666927593314794, -239535249, 30.90482063293457, -0.08346439599990844, 0.18996646404266357
55.875864791870114, 1935.9, 108.00987292900086, -2145386365, 30.998655700683592, 0.5483272016048432, -0.337239471077919, 1934.4, 607.3797409002193, 65.80296812713824, 0.05617571899510193, -239535249, 31.014766502380372, 0.12578341066837312, 0.35002231001853945
55.87280387878418, 1965.2, 109.72466166763306, -2145386365, 31.040672302246094, -0.03153689503669739, -0.28506094589829445, 1968.4, 617.7916354979931, 77.72524022231983, 0.0687411095880623, -239535249, 31.089079666137696, 0.7141850590705872, 0.9403787910938263
55.89576454162598, 2008.1, 112.33155472602844, -2145386365, 31.114901733398437, -0.09053942561149597, 0.6536677092313766, 2002.6, 628.4048650741769, 88.17025991281707, 0.07930985447878428, -239535249, 31.137468147277833, 0.18695673942565919, -0.055289065837860106
55.83453483581543, 2069.7, 115.6909626361847, -2145386365, 31.18257884979248, -0.4888135015964508, -0.21195955872535704, 2058, 638.8167596719505, 88.09188296688748, 0.0756430262533637, -239535249, 31.163237380981446, 0.05412597507238388, 0.4734414219856262
55.86515007019043, 2123.4, 118.68861002235413, -2145386365, 31.23735065460205, -0.29630626142024996, 0.5985808968544006, 2124.8, 649.3149406890429, 90.83806340613377, 0.07641995453372219, -239535249, 31.218019866943358, 0.3129649102687836, -0.11103706657886506
55.8712718963623, 2149.4, 120.18229983062744, -2145386365, 31.314540672302247, -0.2543905973434448, 0.7288133025169372, 2151.7, 659.870645985681, 78.73207778823864, 0.07097917872897347, -239535249, 31.32096424102783, 0.8320498675107956, 0.7037851989269257
55.8712718963623, 2208.3, 123.41692571334839, -2145386365, 31.394871711730957, 0.004543006420135498, -0.5817275226116181, 2208.2, 670.1387298845906, 84.63931350200554, 0.06858518614148114, -239535249, 31.381996726989748, 0.02655194401741028, 0.41905380189418795
55.87280349731445, 2236.5, 124.55398012542724, -2145386365, 31.462251091003417, -0.002383291721343994, 0.6757811218500137, 2230.3, 680.5602118622886, 43.19130299618331, 0.0388709642839767, -239535249, 31.462247848510742, 0.030013877153396606, 0.7398281812667846
55.820757675170896, 2305.2, 128.7200628993988, -2145386365, 31.590371894836426, 0.05842587053775787, -0.7187801003456116, 2313.7, 691.6432230547624, 138.1564840248584, 0.1065929378142735, -239535249, 31.56797561645508, -0.5678153410553932, 0.9850234925746918
55.871272277832034, 2362.5, 131.55714755210877, -2145386365, 31.622373962402342, 0.10191489905118942, -1.2225411415100098, 2360.8, 701.6236855559433, 47.34204428238481, 0.03624157006995594, -239535249, 31.66712131500244, -0.23262397050857545, 0.03951550722122192
55.88964195251465, 2425, 135.58890048141478, -2145386365, 31.74057846069336, 0.32314822301268575, 0.8139057040214539, 2419.6, 711.9205315946257, 53.71860146134851, 0.03721457354846418, -239535249, 31.724607276916505, -1.427694895863533, -0.47948178052902224
55.829942321777345, 2438.2, 136.25154473152162, -2145386365, 31.807542610168458, 0.3510340929031372, -0.6926265448331833, 2441.4, 722.8597320882352, 59.84008637345816, 0.045931564832687496, -239535249, 31.804362487792968, 0.2622455060482025, 0.2138843357563019
